,importance
weight,0.026489638317899997
Height,0.023508820990314986
urine,0.021755842699198388
pulse,0.013752410867870596
temp,0.013072868067176571
min,0.00861329611632265
hemoglobin,0.008607595973505165
UREA,0.00838316422163319
SERUM_ALBUMIN,0.007165506705533299
stable,0.006741322649301444
closure,0.006708826934982485
PR,0.006403103626300157
SERUM_CALCIUM,0.00619459078392299
SERUM_CREATININE,0.006111683111278595
Stable,0.005857408754572197
oral,0.005846435487132797
stoma,0.005695384740308301
transfusion,0.00568505006765036
DIRECT_BILIRUBIN,0.005652326609829694
left,0.0055383974449931305
PLT,0.005505215709074883
liquid,0.005486244909969366
vomit,0.005485680917104322
SERUM_POTASSIUM,0.00545011675328427
Phosphorous Test,0.0053983606544366885
TOTAL_PROTEIN,0.0053897675182781
fever,0.005322038676080749
stool,0.00525006770245877
mL,0.005242718838404886
SGPT,0.005162442126248953
nausea,0.005158351756718222
Hb,0.005155551165314363
IVF,0.005144933318117765
pain,0.005116478592193281
RTA,0.005068809780775781
ALKALINE_PHOSPHATASE,0.005067358357093791
vomiting,0.005019387157943195
Oral,0.005000118914356115
WBC,0.004967389307094553
diet,0.0047885249342083545
patient,0.004747272692186377
flatus,0.00470371900200181
Patient,0.004606588829485471
SERUM_GGT,0.004580357564512028
motion,0.004501955707459718
normal,0.004424656162986917
right,0.004423267768332668
repair,0.004410033916379107
cholecystectomy,0.004404284247797944
ml,0.004398045751190629
soft diet,0.0043376939609535365
abdomen,0.004294030366686716
SERUM_SODIUM,0.0042814655903171414
water,0.004242040100785064
SGOT,0.004236251192658635
Soft diet,0.004212140500172732
Transfusion,0.00418067743225135
BILIRUBIN,0.004171865948714465
prothrombin,0.004123206953440054
rt,0.004106178552576072
other,0.0040791531039419725
Right,0.00407854231271146
tab,0.0040531601141310224
present,0.00399727168297462
UOP,0.003992601047758393
Left,0.0038778760505239545
hb,0.0038745040347139565
FFP,0.0038387513006583576
hr,0.0038373808372031515
PRBC,0.0038164194583294123
surgery,0.0037207296932141943
albumin,0.0036965780292702644
urine output,0.0036885548126403345
foley,0.0036679769850188216
biopsy,0.003559681629432375
repeat,0.003545519797558182
ivf,0.0035140876212185015
abdominal,0.0033544654452098742
half,0.003315679578162846
gm,0.0033147715115768466
iv,0.003237459299055938
OD,0.0032202602533962198
CT,0.0032137515204908266
morning,0.003199965251363058
uop,0.0031868701088073968
NA,0.003183358041883672
pt,0.0031752814752178237
pr,0.00314971643698962
tube,0.0031420596198243602
Liquid,0.0030922316364995163
low,0.003050809679552796
high,0.0030152432050269354
exploratory laparotomy,0.003005238665127156
TLC,0.0029273792749921904
cbc,0.0028970418279682776
STABLE,0.0028055177641483024
perforation,0.002803498004619807
healthy,0.0028013696433999828
CBC,0.0027485132886855587
ileostomy,0.0027409592322634718
evening,0.00272376424910062
fistula,0.002670647308460275
blood transfusion,0.002569300432981307
days,0.002547172307401351
Fever,0.0025432732813546227
air,0.002540919936157019
mg,0.0025194251469001006
bag,0.0025134938162506464
bleeding,0.0024889408436880736
hourly,0.002473471773971673
excision,0.002471294192871908
primary,0.0024324144030878334
Flatus,0.0024103955585471465
clear,0.002409338533221037
HB,0.002407631270622412
once,0.0023588088321436166
small,0.0023528780085644856
wound,0.0023048424164461194
IV,0.002288181823407535
jejunostomy,0.002273582975852351
incisional hernia,0.0022648809725832365
None,0.002263188908983833
Pt,0.0022452399146791436
site,0.0022432223138464063
unit,0.002241450704760842
cyst,0.0022051374317684958
Vomiting,0.002188576455044554
MIN,0.0021765976930567203
abdominal distension,0.0021688892517669057
colostomy,0.0021485864022241998
ileostomy closure,0.0021310388274609743
abdominal distention,0.0021308209522084435
LEFT,0.0021297391521420115
Pancreatic necrosectomy,0.0021156185990170735
enema,0.0021098722345380596
Abdominal,0.0020913516854226084
chest,0.002069093520247181
low urine output,0.00206720523331936
antibiotics,0.002057386746211983
hrs,0.0020387872646431045
Albumin,0.0020279634410313102
Exploratory laparotomy,0.002014094159959747
purulent,0.0020113331541349064
Hr,0.001991117404736634
obstruction,0.001967269658708766
IV FLUIDS,0.0019605290080723305
adhesiolysis,0.0019583090849818754
continue,0.001943924556140404
tachycardia,0.0019169121309592619
ct,0.001894233280288667
DM,0.0018763589294031706
appendicectomy,0.00187295531859396
Foley,0.0018709276420932298
right hemicolectomy,0.0018635024358668198
LIQUID,0.0018506016623698026
HJ,0.0018494644538568773
room air,0.0018252310389748959
Normal,0.001818865703990263
INR,0.001813118044691117
total gastrectomy,0.0018117573753203007
daily,0.0018071700197286535
abdominal pain,0.0017876047964868814
black,0.0017814027883007503
DI,0.0017705584379488527
ML,0.0017652745517116749
polyp,0.0017246225078058584
FLATUS,0.0017154615901371574
Uop,0.00171052898630666
FEVER,0.001687048200662998
iv fluids,0.0016617072051762413
gastrograffin,0.0016588847531634934
drainage,0.001658082019166784
HR,0.0016578277609452378
heparin,0.0016506565178944018
treatment,0.0016395389833231686
Gastrograffin,0.0016366828668494442
improved,0.001635298936944406
Nausea,0.001633690492691878
Conscious,0.0016261316462198013
Heparin,0.0016233458908353079
status,0.0016031643789547576
subtotal colectomy,0.0015927697545063957
conscious,0.0015902563766771903
splenectomy,0.0015857207920922222
Has antibiotic prophylaxis been given within the last 60 minutes?,0.001572960891437396
Whipples procedure,0.0015085057733292312
stomach,0.0015005884224151202
Pr,0.0014961850922343143
DT,0.0014866171777209835
ambulation,0.001463772962601211
Biopsy,0.0014549574009118235
Pain,0.0014456824301921365
Stop,0.001440661880423198
yes,0.001436968151484923
TRANSFUSION,0.0014362260636729394
Rta,0.0014304288771151063
rta,0.0014177138952518016
ORAL,0.0014175305282093657
fentanyl,0.0013992089804536305
pancreatic necrosectomy,0.0013887375723491985
Tachycardia,0.0013870676038130376
STOOL,0.0013836772790499065
Chest,0.001376227737596258
Does Patient Have A Risk of 500ml blood loss(7ml/kg in children)?,0.0013752212490438535
Cholecystectomy,0.0013604644059293973
DIET,0.0013535410439397147
respiratory distress,0.0013491876411068297
Low,0.001342282428214989
drowsy,0.001339579061721908
serum,0.0013374658823170314
CCI,0.0013343123509935062
stenting,0.001333117877118268
whipple procedure,0.0013211072262653023
stat,0.0012885307303066639
negative,0.0012820644459554066
Gallstones,0.0012772461329579497
Wound,0.001272665037661722
severe,0.0012687751750659788
inhalation,0.0012674634831096145
IV fluids,0.0012450088714652044
distress,0.0012377909235618573
weakness,0.0012331987700713552
single,0.0012331016032724575
NAUSEA,0.0012321754291691005
drop,0.0012200687311476348
colonoscopy,0.0012157678096649965
spo2,0.0011854934151108905
liter,0.0011836962098183265
PCD,0.0011798410042426987
mild,0.0011611948765584616
night,0.0011546577785508264
packing,0.0011544301271194915
BD,0.001150961758638719
GB,0.0011489733394216075
small bowel resection,0.0011311565527526567
hospital,0.0011230103986136523
SOFT DIET,0.0011141723207950276
oxygen,0.0011076541874754434
abdominal discomfort,0.0010965316244516672
reconnection,0.0010941815205306443
distal pancreatectomy,0.0010882733781887631
possible,0.001085444759037426
cough,0.0010737156818608025
ffp,0.0010706846388497167
metabolic acidosis,0.0010549285825266026
platelets,0.0010534493478242828
PCV,0.0010471821617956372
appendectomy,0.0010451646013411085
suppository,0.0010432950128327375
Abdominal pain,0.0010414175808253615
lateral,0.0010322912806373563
loose stool,0.0010318703214429882
maintain,0.0010223216462430214
Abdominal distention,0.0010203477807755133
feeding jejunostomy,0.0010152541523974978
lung,0.0010139350161284132
WOUND,0.0010139089142439865
Incisional hernia,0.001012822872620469
prbc,0.0010094294046511412
Na,0.0010058146734286835
Died,0.0009993091328169875
ABDOMEN,0.00099368564640389
bilious vomiting,0.000993131572668765
rr,0.0009916066143454757
High,0.000980792154349804
continuous,0.0009794277806200906
HIGH,0.0009771496004585005
PATIENT,0.0009708232146053062
VOMITING,0.0009705298283687244
amylase,0.0009642713279968621
potassium,0.0009575656524237127
stricture,0.0009472981533775366
bd,0.0009435778760459783
