,importance
weight,0.033897710185803495
Height,0.024865328701167397
urine,0.010840374345072743
SERUM_ALBUMIN,0.009205304912093948
Transfusion,0.00907346049663397
UREA,0.008047406566744087
DIRECT_BILIRUBIN,0.007139108491049427
repeat,0.006990279291901828
stoma,0.0069704802592448125
pulse,0.006883512587351117
SERUM_CREATININE,0.006252000846470862
ALKALINE_PHOSPHATASE,0.006153871757269583
cyst,0.005724247448149947
closure,0.005618028625428686
SERUM_GGT,0.005598435404130808
SERUM_CALCIUM,0.005497833669625604
cbc,0.005423492435104168
biopsy,0.005303936213470619
primary,0.005182470237504254
motion,0.005080890487938023
Hr,0.005057758144514888
SERUM_POTASSIUM,0.004939966458072561
stable,0.004878978222220729
TOTAL_PROTEIN,0.004856300030100892
rt,0.004766823813780065
prothrombin,0.0046086092121487
hemoglobin,0.004533783186680799
soft diet,0.004509381239672295
nausea,0.004500331633252428
unit,0.0044722783714017285
oral,0.004429257941374707
fistula,0.004417251694171151
SGOT,0.0043462329679643565
min,0.00423493149660438
Hb,0.0041944458892879686
fentanyl,0.0040852544791522135
WBC,0.0040337406478664056
mL,0.003970846467691057
vomit,0.0039557210519498036
vomiting,0.0039128010991109395
yes,0.003881119438588556
liquid,0.003821618056376794
fever,0.0037838146877019296
Flatus,0.0037833215462346258
stenting,0.003777064880889347
stool,0.0036874007476973827
temp,0.0036815795275873006
PLT,0.0036694106844546454
IV FLUIDS,0.003665149636074122
FFP,0.003646762314876366
Pancreatic necrosectomy,0.0036436171221727854
Stable,0.0036389100099545133
foley,0.0036016237455355725
SGPT,0.003580261516783634
RTA,0.003573580751757905
cholecystectomy,0.003547543685055007
hb,0.003540854644719188
IVF,0.0034747146872970767
lateral,0.003456969502634152
ml,0.003444406383497971
diet,0.0034190473031438626
appendicectomy,0.0033567799312916673
days,0.0033325356722008377
Phosphorous Test,0.003325351325780457
transfusion,0.0032648363812648206
None,0.0032539868835327976
flatus,0.0032447838194724246
patient,0.003239340407279848
room air,0.003226942512108341
BILIRUBIN,0.0032150196421369343
subtotal colectomy,0.003193523638812845
normal,0.00311166279515151
right,0.003090397175495964
incisional hernia,0.003045056817768366
repair,0.00299736019506741
reconnection,0.002991790202335624
Oral,0.002968047747810507
blood transfusion,0.0028936314532762115
left,0.002880151934845368
PR,0.002871274671740705
distress,0.002867575715064779
Patient,0.0028674672851847936
total gastrectomy,0.002789004725105981
Soft diet,0.002761794242822827
ivf,0.0027586682264461766
CLOSURE,0.0027272332091727055
pain,0.0027203613209179954
UOP,0.0026592486521895293
possible,0.0026547385609676033
Right,0.002627767887797364
drop,0.0026159746458228757
enema,0.002606406661145211
respiratory distress,0.0026023002992258855
OD,0.002595707952896891
air,0.002562265443767819
Whipples procedure,0.002556065050170692
iv,0.0025528430937071535
abdomen,0.0025113994804085837
tab,0.0025106929221737325
HJ,0.0024877677411479066
mg,0.002461226984270006
WOUND,0.0024597443895580965
present,0.002438569161643406
HIGH,0.002430139738579465
albumin,0.0023530078741767304
PRBC,0.0023411491215975617
hr,0.0023378510654506303
daily,0.0023332610885070247
gastrograffin,0.002314754535175855
abdominal distension,0.002312164773345756
Left,0.002289726251604788
exploratory laparotomy,0.0022643915358325933
Ca,0.0022609345172595126
black,0.0022587010095299776
injury,0.002251848281287005
tube,0.002210527702445726
excision,0.0022029355694580814
tumour,0.002201920060144225
pr,0.0021974909096840168
gm,0.0021949341393155716
ileostomy,0.002194153511249114
packing,0.002192412792367859
hiccups,0.002189487250809475
abdominal,0.0021517342088740246
water,0.0021324175974625943
half,0.002127199059181938
LEFT,0.0021262196835786624
pt,0.0021014109127199146
GB,0.002098437048275068
splenectomy,0.00207964056708289
umbilical hernia,0.002068602270006568
Liquid,0.002047985647610795
abdominoplasty,0.0020373290994845287
improved,0.0020255826982649465
STATUS,0.0019520398251975297
low,0.0019491606576706978
uop,0.0019465733218030038
choledochal cyst,0.001945791992189528
Abdominal distention,0.0019034542448453378
Albumin,0.0019011318120603865
maintain,0.0019009948642183514
abdominal pain,0.001889788434046997
surgery,0.0018859587200466767
other,0.0018751903754598094
once,0.0018581320300358759
Vomiting,0.0018547919238827515
Exploratory laparotomy,0.0018544430773672074
morning,0.001854257875292446
Heparin,0.0018504944260104533
feeding jejunostomy,0.0018448665164528632
evening,0.0018246900805199435
DI,0.0018141301672076893
laproscopic cholecystectomy,0.001805159034841446
heparin,0.0017703928512399583
MIN,0.0017683966532536714
perforation,0.0017650978821198162
NA,0.0017599131708332554
Wound infection,0.001758779114171176
Fever,0.0017359951269470429
RTa,0.0017313363879207387
bleeding,0.0017263904809338155
Morning,0.001723469331882202
LOW,0.0017216370234606011
adhesiolysis,0.0016946156697720672
obstruction,0.001692352907937387
Drop,0.0016914015355626393
diarrhea,0.001678347950486612
Nausea,0.0016779533337604499
Min,0.0016771063736701723
IV,0.0016745630214173473
healthy,0.00167119223026743
DT,0.0016605128778875925
TLC,0.0016580238915029385
Hypertension,0.0016564701933745082
mouth,0.0016443159130055884
liter,0.0016302438900007914
