,importance
weight,0.028081236130103635
Height,0.027013815995662584
urine,0.011511050949013826
UREA,0.010066793572385534
biopsy,0.008363964713288836
SERUM_ALBUMIN,0.008052261491843002
hemoglobin,0.0077048111810162625
SERUM_POTASSIUM,0.007703931778189829
closure,0.0075030276854543675
Flatus,0.007054385728347763
stoma,0.006935219426407871
primary,0.006723459973805426
repeat,0.006342338835243801
pulse,0.0062781999489864996
motion,0.005793420489667556
SERUM_CALCIUM,0.005515962439381471
SERUM_CREATININE,0.005464271962501595
cbc,0.005373881265897988
SERUM_GGT,0.005296080090191054
WBC,0.005266166757666276
TOTAL_PROTEIN,0.00525344104514257
packing,0.00522576243904821
Transfusion,0.0051293347753720775
ALKALINE_PHOSPHATASE,0.0051201834111053906
DIRECT_BILIRUBIN,0.004969594872039357
Hb,0.004919849934600691
IV FLUIDS,0.004860946796032575
min,0.004777451008444524
cyst,0.004746981747646779
stenting,0.004621740429491417
soft diet,0.004504343760815159
mL,0.004467711051473391
liquid,0.00444778483713545
BD,0.004427643152627581
SGOT,0.004303884653553195
vomiting,0.004124397996596829
stable,0.004043257754194411
fever,0.004039022613505857
nausea,0.003999331911071241
LOW,0.0038719758831227543
rt,0.003859097948966644
cholecystectomy,0.0038248938856750743
temp,0.003780727777148382
Phosphorous Test,0.003665532797911918
prothrombin,0.003661716445831845
vomit,0.003655975338774118
repair,0.003634822075051071
diet,0.0035855407047311848
Pancreatic necrosectomy,0.0035501353729225854
Patient,0.0035127163243111256
stool,0.0034883852850505228
subtotal colectomy,0.003446860798322918
flatus,0.0034372197443649864
RTA,0.0034142644080288605
IVF,0.003399801535184977
PLT,0.0033891422239152565
normal,0.003342860364609023
enema,0.003330214853638443
Stable,0.003306679611365435
Oral,0.0032909230846057025
noradrenaline,0.0032879088830166953
BILIRUBIN,0.0032304945615640674
hb,0.0032191755591711945
hr,0.00316060576607491
SGPT,0.0031369964781259316
perforation,0.003124098610437367
patient,0.0030909199083642837
yes,0.003053709239754603
foley,0.003046605281923007
OD,0.003028441034674192
days,0.0030266285665338545
Right,0.0030248784440486645
UOP,0.0029949850570888327
oral,0.0029698042247832098
abdomen,0.0029149301335051306
fistula,0.0028904671318120494
appendicectomy,0.0028419371727314295
right,0.002838761569213097
Left,0.0028270175635486798
fentanyl,0.0028085121629176195
None,0.002803464629116901
transfusion,0.0027958386780932
FFP,0.0027892860652462556
pain,0.0027515062682637015
umbilical hernia,0.002735476185636161
PR,0.0027044290454887577
left,0.0026630150865079886
mouth,0.0026365402250955474
ml,0.0026228525604278566
tab,0.002596923643051489
possible,0.0025751937638995464
abdominal,0.0025740380033276106
water,0.0025384118412036315
colostomy,0.002493429898166309
Hr,0.002488318813153357
Min,0.0024800485715969806
iv,0.0024509600224588675
Soft diet,0.0024502843023222797
spo2,0.0024465274371095335
choledochal cyst,0.002409013790769421
reconnection,0.002379558777836834
air,0.002374093101226695
PRBC,0.002363520743204719
total gastrectomy,0.002361793373989155
exploratory laparotomy,0.002355435057131479
surgery,0.0023514726879443233
blood transfusion,0.002342061705988013
incisional hernia,0.0023093310816984436
Vomiting,0.0022949067083566452
Liquid,0.0022872943106209825
daily,0.0022670622885223187
uop,0.0022474486383096902
Albumin,0.002230694257489186
unit,0.0021990896953527936
lymph,0.002191004941710006
maintain,0.002186423743555859
bleeding,0.0021810479565483615
Exploratory laparotomy,0.0021611580336925507
laproscopic cholecystectomy,0.0021597028476818114
black,0.0021511311640648612
HIGH,0.00214913976344319
pr,0.0021321851050002194
other,0.002130766992131495
LEFT,0.002122031894188522
Abdominal distention,0.0020613101272211796
WOUND,0.002055154811647747
Whipples procedure,0.002008500549557022
CT,0.002004523554532938
TRANSFUSION,0.0020021231303670914
abdominal distension,0.0019981772067250536
liter,0.0019867447666692553
adhesiolysis,0.0019843562762987257
present,0.001982317201459947
HJ,0.001976937856506075
SERUM_SODIUM,0.0019525127845361862
small,0.0019247269278461956
drop,0.0019213776625394761
whipple procedure,0.001920561245089037
gangrene,0.0019170630719182586
tube,0.0019161484846868186
half,0.0019132085030356739
IV,0.0018889610769115442
room air,0.0018704378711438382
high,0.0018702970699726853
NA,0.0018444427666516807
Rta,0.0018297741756597016
TLC,0.0018235657769531813
ileostomy,0.0018050469386465139
Dulcolax,0.0017906091917977303
hourly,0.001774968644234005
ivf,0.0017702352306250538
distress,0.001756844689777905
hiccups,0.0017471240598607009
morning,0.0017469083194390099
bd,0.0017466327778633192
pt,0.001738319590425461
feeding jejunostomy,0.001737116252519572
gastrograffin,0.0017304814015856036
low,0.0017284006959688697
Tachycardia,0.0017198243989825076
Normal,0.0017153436320583573
lateral,0.0017136599683883103
duodenal perforation,0.0017016148056964624
evening,0.0016954658266011887
Nausea,0.0016941624509544046
pancreatic necrosectomy,0.0016665766584970428
WATER,0.0016651335874900439
Fever,0.0016610615080471694
APTT,0.0016572737732260322
heparin,0.001648644298589277
albumin,0.0016466844839907403
purulent,0.0016424249201792075
bag,0.0016351896442621985
obstruction,0.0016341716712706784
healthy,0.0016168099820148213
mg,0.0016090801160648753
ileostomy closure,0.001603957481890939
inhalation,0.0016000232122148656
Heparin,0.00158830620637912
Ca,0.001583805214262447
ML,0.0015821013254547541
CBC,0.001564423613110416
tracheostomy,0.0015620985905026223
rta,0.0015504358842502077
Gastrograffin,0.0015463927994795537
Stop,0.0015361520416216216
GB,0.0015309488329871201
abdominal pain,0.0015190012216637788
HB,0.0015139760463024866
clear,0.0015028489191785698
excision,0.0014849905581620253
loose stool,0.0014829362145000137
DI,0.001481744715208632
injury,0.0014735191861707704
tumour,0.0014705645563562611
INR,0.0014497106356420333
gm,0.0014418399981891053
bolus,0.0014386322686826747
splenectomy,0.0014281390231789348
tachycardia,0.001419703169366176
NAUSEA,0.001416870697910738
hospital,0.0014112018151056745
CONTINUE,0.0014049431966478758
urine output,0.0014010034426842762
Uop,0.0013947409565656316
Conscious,0.0013858870642476466
diarrhea,0.001383251561977467
abdominal discomfort,0.0013805873239738425
appendectomy,0.001361722899399299
afternoon,0.001357506513013493
DT,0.0013403018677724868
continue,0.001332495151173696
right hemicolectomy,0.001319447068865115
jejunostomy,0.0013157898258073961
sepsis,0.0013133405711007293
Tachypnea,0.001307675605676174
Hepaticojejunostomy,0.001306399737658168
once,0.0013054102653959315
Pancreatectomy,0.0012997039987104125
creatinine,0.0012949524333916971
Liter,0.0012872064499735378
abdominal distention,0.0012807850698226667
antibiotics,0.0012635170108332907
RTa,0.0012624957187689686
lymph nodes,0.001260816861626331
Right hemicolectomy,0.0012592695680763587
Drop,0.0012497585494675074
ambulation,0.0012367586630116728
Single,0.0012363182967728092
Platelet,0.0012317962899373329
ORAL,0.0012145386658291397
mild,0.001213823730905545
chest,0.0012108791425563799
BIOPSY,0.0012077885250669628
lasix,0.0012048495037136602
treatment,0.0012034983599876902
FEVER,0.0012027698037136495
wound,0.001197835938553308
improved,0.0011964680285191807
Morning,0.0011947899939283137
small bowel resection,0.00119317044010268
Has DVT prophylaxis been administered,0.0011904099534651373
Wound infection,0.001188362538254422
Laparoscopic Cholecystectomy,0.0011877974302809517
anterior,0.0011849032269845917
Diagnostic laparoscopy,0.0011688892220636745
Bleeding,0.001159922480537777
OXYGEN,0.0011590442305028728
FLATUS,0.0011459730496060846
pneumothorax,0.0011433790638002666
site,0.0011394715674827353
CLOSURE,0.0011324300752009273
Abdominal,0.0011247008194180846
HR,0.0011245909593193347
cystogastrostomy,0.0011236237218918688
weakness,0.0011214366680179757
FOLEY,0.0011212330548205575
STABLE,0.0011206191680364702
single,0.001110781511004302
whipples procedure,0.0011104882770781143
Gallstones,0.001106132353064056
Abdominal pain,0.0011047221174764925
Hypertension,0.001098449477527861
Choledochal cyst,0.001090682589432594
Whipple procedure,0.0010838617620488006
reflux,0.001066122310198194
none,0.0010641971299358913
respiratory distress,0.0010607643339021079
Repair,0.0010518929606693661
Pain,0.0010472907106130595
stricture,0.0010445765789021864
IN,0.0010441057999224681
Lateral,0.0010435372078856269
conscious,0.0010414752628216063
fibrillation,0.0010389734221990957
suppository,0.0010309944521947848
CCI,0.0010251888409390309
TUBE,0.0010161313976041722
Poor,0.0010144187300265904
Bolus,0.0010118897576974985
Died,0.00100942978415755
small bowel obstruction,0.0010083218994530925
severe pain,0.0010066270648600867
Has antibiotic prophylaxis been given within the last 60 minutes?,0.001000253905062572
total colectomy,0.0009884333490412425
no,0.000985788720813361
status,0.000985562026284249
face,0.0009744944123121128
Conscious and oriented,0.0009740983055979487
good,0.0009665828733770798
Wound,0.0009615794066682831
Nasal,0.0009554320151481232
PCV,0.000949830200164161
Pr,0.000949392923508287
ABDOMINAL,0.0009481932761189885
IV fluids,0.0009456882011350433
MIN,0.0009455574192719246
stomach,0.0009391319299021892
sinus,0.0009332676924803406
left hemicolectomy,0.0009321094353362715
Ileostomy,0.0009308133590543589
low urine output,0.0009279170871211098
STOOL,0.000919250404134484
early morning,0.0009162938251822514
platelets,0.0009144599295340634
Chest,0.0009110721119316268
drainage,0.0008986814604604875
iv fluids,0.0008975433419108738
stat,0.0008861692295133169
Stomach,0.0008796436362870996
Ileostomy closure,0.000870878807227691
High,0.0008686639677406184
gastrostomy,0.0008629031739084642
sugar,0.000850049126918008
MILD,0.0008496228966198065
active,0.000848372791046035
VOMITING,0.0008468113581003498
fall,0.0008387567972258303
Pcd,0.0008382034749710035
Tab,0.0008339635780953386
pancreatitis,0.0008303043896915675
Foley,0.0008260588734192313
large,0.0008255750342263252
twice daily,0.0008237224490186891
ECHO,0.0008204561998018981
bilateral,0.0008059993721665344
Gastrojejunostomy,0.0008038462447124777
hrs,0.0008027563838391446
nasal,0.0008006461695599135
DIET,0.0007943249580309724
Low urine output,0.0007881678693915286
x-ray abdomen,0.0007738806001926659
amylase,0.0007724413494326792
Portal Hypertension,0.0007715724316571907
hysterectomy,0.0007708366503887286
BLOOD TRANSFUSION,0.0007702772726782107
potassium,0.0007646649359293991
continuation,0.000764636258984079
partial,0.0007612826577306871
PRESENT,0.0007568995280335038
Cbc,0.0007520835619697477
hematoma,0.0007520812178682634
severe,0.0007513252067710346
BE,0.0007496748673040747
intestinal obstruction,0.0007485977308297623
serum,0.0007477441252634625
Does Patient Have A Risk of 500ml blood loss(7ml/kg in children)?,0.0007461860740972296
tigecycline,0.0007405279001130764
ENT,0.0007358470838445037
male,0.0007273726200576079
Hiccups,0.000722159798371153
Incisional hernia,0.0007195314702106769
REPAIR,0.0007176178448081951
gastrojejunostomy,0.0007001158959231916
ABDOMEN,0.0006999639292794226
ct,0.0006972397132792678
BAG,0.0006964070053063862
hj,0.000694888631913889
stop,0.0006942262699835822
abdominoplasty,0.0006928515684236583
alt,0.0006927795736197317
Left hemicolectomy,0.0006912640534742789
SITE,0.0006893865925203836
Abdominal distension,0.0006864773613000371
Colonoscopy,0.0006855552688240426
diagnostic laparoscopy,0.0006782022142936361
Low,0.00067756937619976
positive,0.0006690060517303099
Incisional Hernia,0.0006632458441056568
NORMAL,0.0006615574293714905
RR,0.0006594469935665025
metabolic,0.0006589932279325197
BLOOD SUGAR,0.000655500651178187
neg,0.0006535799382733881
lung,0.0006531952415265416
Half,0.0006508437218843425
oxygen,0.0006421815082108093
notes,0.0006420109989252586
drowsy,0.000640297597060313
Biopsy,0.0006377247492460669
PFT,0.0006373336058495237
rectovaginal fistula,0.0006369311549861032
night,0.0006273900739078987
CHOLECYSTECTOMY,0.0006258291718148758
bilious vomiting,0.0006202701008453197
EVENING,0.0006192754626623278
acidosis,0.000618945926476547
back,0.0006186104115390557
bad,0.0006168564481100842
RIGHT,0.0006130635672828284
twice a day,0.0006128884808862903
distal pancreatectomy,0.0006093457668813816
pus culture,0.0006071716718644488
Cholangiocarcinoma,0.0006071333289354415
nausea and vomiting,0.0006044444860709289
Excision,0.0005994539311366424
hiccoughs,0.0005978851186525614
melena,0.0005952091646187217
ileus,0.0005913210890808976
Pt,0.0005883430346260213
Cyst,0.0005867001083760684
gram,0.0005824253874427511
Diagnosis,0.000582148863551301
Gastric outlet obstruction,0.0005788645646792542
negative,0.0005787457654910453
Cholecystectomy,0.0005778224914288955
Abdomen,0.0005773967308831216
No,0.0005771900645540874
cough,0.0005759926649310367
DVT,0.0005728284243080334
bradycardia,0.0005716257446394483
Better,0.0005680145091059813
Calcium,0.0005660624107438559
CBD stones,0.0005656715716286533
date,0.0005570651695037766
RIGHT HEMICOLECTOMY,0.0005545685197574619
suddenly,0.0005526992362096712
clean,0.0005518071302282913
HEPATICOJEJUNOSTOMY,0.0005395527836212281
oophorectomy,0.0005378655830812812
Histopathology,0.0005346282397845083
Does Patient Have A Difficult Airway/Aspiration Risk?,0.0005339984547145055
hypokalemia,0.00053383931335137
pancreatectomy,0.000533118718146443
adhesions,0.0005323871065579443
diarrhoea,0.0005314612423709129
poor,0.000529159367257421
Tracheostomy,0.0005274881289673293
hepaticojejunostomy,0.0005254795254483497
Serum potassium,0.0005191014811401211
SOFT DIET,0.0005169470865742701
bloody,0.0005156493092830244
Haemorrhoidectomy,0.0005130949603372573
ANTERIOR,0.0005109131981593605
Stool,0.0005088974849195991
